,volatility,beta_static,rolling_beta,rolling_volatility,ma_50,ma_200,MarketCap,TrailingPE,TrailingEPS,TotalRevenue,DividendYield,Beta,FullTimeEmployees,Sector_Encoded,Industry_Encoded
RPGLIFE.BO,0.520409255616147,0.8359855175974114,0.7255288851276099,0.024431757497312526,859.045546875,664.2580780029297,34569920512.0,43.67106,47.82,6373300224.0,0.77,0.436,1270.0,7.0,32.0
RPOWER.BO,0.5624439936595276,0.969722831627879,0.6378226262117197,0.028135440011221282,15.739999980926514,14.660149989128113,141031161856.0,5.77123,5.77,76015296512.0,,1.72,1277.0,12.0,98.0
RPPINFRA.BO,0.5974009443627794,0.7487963774323263,1.0964610063142937,0.030813587518014846,37.777000198364256,39.44625004768372,5830018560.0,7.725477,15.19,15385600000.0,,1.245,764.0,8.0,37.0
RRSECUR.BO,0.12775329850058859,-0.005066639658077645,-0.008473772816146963,0.0,4.349999904632568,3.8333999490737916,151629344.0,193.23079,0.26,2864340.0,,-0.394,1.0,6.0,20.0
RSSOFTWARE.BO,0.6395488203828558,0.8219864436899528,1.0921797004509513,0.01960548902879402,26.531647987365723,28.60368405342102,1828849024.0,9.606513,7.37,668734976.0,0.71,1.304,148.0,10.0,47.0
RSWM.BO,0.4701009336073013,0.9254165583696126,1.0561446494060887,0.09585427764888309,283.61068054199217,351.66127532958984,6259815424.0,,-1.24,47410368512.0,2.31,0.578,18622.0,3.0,91.0
RTNPOWER.BO,0.5883506651536105,0.8926220311309294,0.9202934011360208,0.01996681161656565,4.151800003051758,4.402399997711182,47901380608.0,0.44510975,20.04,32615354368.0,,1.141,524.0,12.0,101.0
RUBYMILLS.BO,0.5367772562360279,0.8099137491136781,0.9039343497272507,0.025082953259894663,212.09235687255858,213.77295471191405,6039264256.0,14.220473,12.7,2358726912.0,0.97,0.511,188.0,3.0,91.0
RUCHINFRA.BO,0.4860306367115227,0.2785993054404249,0.7439735184265047,0.02819078976721575,10.562399997711182,9.350949985980987,1904721664.0,,-0.19,611028992.0,,1.201,122.0,8.0,85.0
RUCHIRA.BO,0.5238919547228872,0.8617236628618821,1.0387375143009532,0.032540918478191475,119.55415557861328,104.73422145843506,3462020096.0,5.9093227,19.63,6576360960.0,4.31,0.513,1017.0,1.0,70.0
RUIAAQA.BO,0.3165492000998883,-0.010705629247686954,0.03313667250670005,0.029757007373394238,15.056800174713135,17.97694984912873,,,,,,,,11.0,97.0
RUPA.BO,0.44456681970677864,0.7545249623425125,0.9908379293455899,0.017399903014478475,294.6218194580078,360.65157638549806,15141483520.0,19.689762,9.67,12243140608.0,1.58,0.965,777.0,3.0,6.0
RUSHIL.BO,0.6539234032326081,0.6332259849343891,1.063580914505583,0.030269354267069296,41.78873008728027,46.41368574142456,7088497152.0,17.847221,1.44,9006542848.0,0.39,1.2,833.0,3.0,45.0
SADBHAV.BO,0.46230170697001255,0.8118577685764023,1.2023595495846398,0.06966802298822464,14.609999923706054,19.19364995956421,2184098816.0,,-17.34,12193694720.0,,1.789,217.0,8.0,37.0
SAGCEM.BO,0.47330428043493883,0.6936022176695016,0.8337562176221262,0.02936213281853319,218.5877835083008,208.6373564147949,23435943936.0,,-9.43,23083100160.0,0.39,0.73,1189.0,1.0,17.0
SAGRSOY-B.BO,8.931004634235816,-1.050936575305592,0.0,0.0,12.199999809265137,12.199999809265137,10181972.0,0.47563025,5.95,9034268.0,,-0.658,,4.0,68.0
SAIL.BO,0.4302911953793506,1.3542643692243859,1.2344356765151325,0.019882025032507605,79.92239349365235,78.68161945343017,433705648128.0,19.337017,5.43,1011214385152.0,1.9,1.706,55989.0,1.0,89.0
SAKHTISUG.BO,0.5707963662019315,0.7388451728404184,1.0683648015961544,0.05851340026588395,23.076000137329107,19.25545006752014,2492263424.0,2.421478,8.66,9055456256.0,,0.281,845.0,4.0,24.0
SAKSOFT.BO,0.6039810068239239,0.7132434871461819,1.135560973881018,0.02826918755105721,88.81045944213867,76.62993318557739,21343782912.0,21.83355,7.69,8380258816.0,0.48,0.685,1946.0,10.0,47.0
SAKUMA.BO,1.9711127094805743,0.7534013875866521,0.9653082653720109,0.04480998311375456,3.1639052629470825,2.975706351995468,4232978944.0,8.4375,0.32,20589340672.0,0.37,0.797,62.0,4.0,40.0
SALSTEEL.BO,0.6795020979410075,0.4621237289155485,0.73409802578817,0.034325128615262976,13.12240005493164,10.825550045967102,1557439616.0,67.888885,0.27,5672014848.0,,0.709,315.0,1.0,89.0
SAMBHAAV.BO,0.6209601301087175,0.375910580145213,0.5379735341746944,0.030685732258222402,4.109600019454956,4.110800013542176,1332043648.0,53.615383,0.13,440302016.0,,0.775,8.0,2.0,73.0
SANDESH.BO,0.4125232243818645,0.4363081123983893,0.6044372897547527,0.04838607174166019,821.0253393554688,747.2494137573242,8573881856.0,6.131319,184.74,4120086016.0,0.22,0.41,451.0,2.0,73.0
SANGAMIND.BO,0.5275379964179352,0.8321529569548849,1.3098206102033547,0.01756013907996326,262.73270721435546,281.52711936950686,15641264128.0,42.18792,7.45,28237699072.0,0.64,0.914,9931.0,3.0,91.0
SANGHIIND.BO,0.5058768769277623,0.9642762778698116,1.498736331746244,0.03286551739955737,65.14799972534179,50.962250003814695,13417452544.0,,-15.5,9171399680.0,,0.95,686.0,1.0,17.0
SANGHVIMOV.BO,0.47129905998375243,0.7946257246606496,1.2129907802087314,0.03149717821861054,135.40487472534178,110.80642307281494,18206932992.0,12.10708,17.37,6805246976.0,1.43,1.474,330.0,8.0,78.0
SANOFI.BO,0.23237943597223976,0.29635753411436244,0.23420289533090632,0.00977141161554619,5218.68529296875,5661.8476049804685,115750649856.0,36.90125,136.2,28224999424.0,3.34,0.283,2174.0,7.0,31.0
SANTOSHF.BO,0.3004400732035976,0.01166198354179654,-0.05661597637185904,0.02854349906657026,8.552600011825561,11.074199974536896,115430648.0,,-2.21,143408992.0,,0.575,,3.0,91.0
SANWARIA.BO,0.6308520954895427,0.651527509665772,0.4591506282687064,0.016325315227701077,0.7457999992370605,0.8762499994039535,360688992.0,,-0.01,10043000.0,,0.732,,4.0,40.0
SARDAEN.BO,0.6038163785341729,1.2716948832459536,0.8835340947168918,0.027224069167362933,92.75642822265625,92.60399974822998,159892881408.0,23.305086,19.47,43069698048.0,0.22,1.135,1507.0,1.0,89.0
SAREGAMA.BO,0.5585360019610515,0.8693826318319422,0.7102491790147473,0.023029185616079997,368.0324755859375,391.50552780151367,85566005248.0,43.27335,10.28,11935939584.0,1.01,1.638,332.0,2.0,38.0
SARLAPOLY.BO,0.5700313330102703,0.7190100292681654,0.8547652974254629,0.01752196864185055,44.80799995422363,49.1334153175354,6152501248.0,10.065574,7.32,4326112768.0,,0.887,397.0,3.0,91.0
SARTHAKGL.BO,0.13446537292913405,-0.0028293386076210887,-0.015436749068481036,0.01837905930336034,7.869200029373169,6.3055001163482665,57690000.0,147.92308,0.13,110753000.0,,0.192,12.0,6.0,20.0
SASHWAT.BO,0.1369934094462398,0.004523791065275254,0.006530861458531793,0.009617624081920888,125.97300384521485,91.76775135040283,66942536.0,,-3.72,-2143000.0,,-0.191,,9.0,77.0
SASKEN.BO,0.4272273900231979,0.6725442245059019,0.8125921875006157,0.02258465718311214,892.86203125,809.0324401855469,24024303616.0,43.098915,36.9,5118931968.0,1.57,0.691,1877.0,10.0,47.0
SASTASUNDR.BO,0.5594176184362394,0.5202018962620287,0.8937719798379955,0.019340122278173916,294.852001953125,319.2455006408691,6929917440.0,,-28.97,11837028352.0,,0.799,941.0,7.0,71.0
SATHAISPAT.BO,0.5381864498031493,0.3739910200074949,-0.07348180974333346,0.021328696988011105,3.1460000467300415,3.0407000076770783,116052000.0,0.13826561,,,,,,11.0,97.0
SBIN.BO,0.35836802270505225,1.325870731776877,0.9843431471239807,0.013562865690217373,577.6445153808594,506.2126763916016,6147276800000.0,7.7401037,88.92,3409518788608.0,1.99,0.783,232296.0,6.0,11.0
SCHAEFFLER.BO,0.28006637114535055,0.4498223526942361,0.5607061704756188,0.020091611027763863,2799.2688818359375,2566.6615393066404,478483742720.0,50.764175,60.13,83506798592.0,0.85,,,3.0,10.0
SCHNEIDER.BO,0.4481887069213648,0.9031446776988051,0.9705067585387241,0.02522075572649097,164.29399963378907,136.0797500228882,146331648000.0,67.54967,9.06,25215700992.0,,0.351,1295.0,8.0,34.0
SCI.BO,0.4634985232783416,1.049117827697834,0.9293858021499724,0.027937601450953194,131.63503997802735,118.0215421295166,68006653952.0,7.0361447,20.75,56931799040.0,0.34,0.574,1338.0,8.0,57.0
SDBL.BO,0.4709626286730462,0.5275626861723008,0.9946095272475525,0.033945087831084984,49.43099830627441,35.98558141708374,22947665920.0,21.598837,5.16,14889228288.0,,0.635,494.0,4.0,12.0
SEAMECLTD.BO,0.4736647446471912,0.6975781289665488,0.983664117386328,0.03442498179378534,1000.6284313964844,1037.6632147216797,23711354880.0,24.09819,38.7,6885812224.0,,0.674,59.0,8.0,57.0
SELAN.BO,0.44856272199655944,0.7455211318664619,0.4823313041492189,0.030272179254856802,277.26100036621096,229.6182502746582,7698800128.0,11.037263,45.89,2510813952.0,,0.84,60.0,5.0,63.0
SEQUENT.BO,0.5378284613615129,0.8069162460679918,1.2309270114747501,0.019524317978496904,93.87299926757812,110.56074981689453,37233610752.0,323.91302,0.46,15108710400.0,,0.89,1195.0,7.0,32.0
SESHAPAPER.BO,0.5159661676971871,0.8640317751078552,1.0000530440873436,0.03052743355353263,283.71112579345703,229.94633026123046,17293273088.0,11.89072,23.06,17914599424.0,1.82,0.342,1026.0,1.0,70.0
SETCO.BO,0.5009619930208182,0.6039768625475085,1.0488050969178337,0.044557972915487375,11.403800029754638,12.921899995803834,2203142400.0,,-8.23,6735477760.0,,1.373,,3.0,10.0
SGL.BO,0.6096633309984912,0.2034099777869512,0.5976669636098187,0.017242276852475556,20.34499996185303,25.110749979019165,350884000.0,,-0.38,1061734976.0,,0.644,221.0,3.0,91.0
SHAHALLOYS.BO,0.6204623673057758,0.24040278436216184,0.5199248341256003,0.04129806111804657,59.88899978637696,72.24024984359741,949686080.0,,-5.79,3646266880.0,,0.317,539.0,1.0,89.0
SHAKTIPUMP.BO,0.5265869336053817,0.9604127055062524,1.1738643174405377,0.02066073806352335,70.62623710632325,77.58985246658325,97190592512.0,8.333334,97.02,24722448384.0,0.08,0.8,585.0,8.0,87.0
SHALPAINTS.BO,0.5340343451877343,0.9329679826479046,0.7120615921187374,0.02561955676392964,148.94799987792967,150.9359998703003,9141262336.0,,-11.68,5654900224.0,,0.436,896.0,1.0,86.0
SHANTIGEAR.BO,0.4459627129952024,0.8135930496929744,1.0169311528301341,0.030674147178665744,360.0723638916016,267.3027300262451,32431648768.0,32.670017,12.94,6050500096.0,1.42,0.421,490.0,8.0,87.0
SHILPAMED.BO,0.4396257278179992,0.5960299256515069,0.7657317941359099,0.028141329622791898,295.0850006103516,379.64075164794923,59637776384.0,64.94675,9.39,12488201216.0,,0.664,1007.0,7.0,32.0
SHIRPUR-G.BO,0.5151220300802818,0.47160716366306465,0.0,0.0,5.019999980926514,5.019999980926514,146268736.0,,,,,,,11.0,97.0
SHIVAMAUTO.BO,0.5508993381738853,1.0374897049167981,0.9545480368469464,0.029200182704735053,32.12000007629395,34.768000011444094,3775437568.0,,-3.29,4730484224.0,,0.786,803.0,3.0,10.0
SHOPERSTOP.BO,0.3922761610443217,0.7121075002025432,0.6832961916698471,0.016743420910906498,708.8400012207031,589.624249420166,57351741440.0,178.4589,2.92,46099800064.0,,0.327,6327.0,3.0,29.0
SHREECEM.BO,0.29247970957087216,0.8097931892549095,0.8166966091230946,0.013661456071883153,23040.193125,22006.652041015626,984185896960.0,80.64496,338.24,192689995776.0,0.38,0.464,7073.0,1.0,17.0
SHREERAMA.BO,0.6033076924304726,0.47619584807968185,0.6578113563971998,0.026996635611101077,13.818399906158447,13.624150004386902,4935646720.0,26.9927,1.37,1952902016.0,,0.372,343.0,3.0,69.0
SHREYANIND.BO,0.5513936935443562,0.7749096391726794,1.4288023279149797,0.03348157850841326,153.19924285888672,122.519079246521,2502252544.0,5.3188367,34.03,6052056064.0,1.66,0.358,1352.0,1.0,70.0
SHVSUIT.BO,0.0,0.0,0.0,0.0,11.600000381469728,11.600000381469728,32868482.0,1060.0001,0.02,26762416.0,,0.045,,3.0,91.0
SICL.BO,0.1444317118435363,-0.007793943697945395,-0.07465290130690395,0.02764850043962309,10.838599910736084,14.17494999408722,,,-0.01,10407000.0,,0.381,7.0,9.0,75.0
SIEMENS.BO,0.3085661501285605,1.0063133582760138,0.8586291226842779,0.01631368093870593,2839.0797509765625,2617.408946533203,1645189922816.0,61.351257,75.3,221174005760.0,0.26,0.596,9434.0,8.0,87.0
SIL.BO,0.4373158057022495,0.4242682897061663,0.40928619358138446,0.03425181627699777,26.657564849853514,21.219121775627137,1225465472.0,136.07143,0.14,259868992.0,5.77,-0.188,12.0,3.0,91.0
SILINV.BO,0.5412233283373028,0.6570745138841358,1.1699370152070607,0.0442888913036525,319.4694287109375,314.0937896728516,4921265664.0,13.090474,35.48,598726976.0,0.54,0.772,6.0,6.0,8.0
SIMBHALS.BO,0.6533307037233684,0.505479092677514,0.6152100288584832,0.06356952255289397,22.98499996185303,23.654749975204467,556028160.0,5.960177,2.26,10129872896.0,,0.553,1387.0,4.0,24.0
SIMPLEXINF.BO,0.5320149739278776,0.6550986476413437,0.5206927482786919,0.055514478105234424,58.86799987792968,62.72174995422363,14331414528.0,10.847751,23.12,11544099840.0,,0.988,846.0,8.0,37.0
SITINET.BO,0.5146951812966222,0.6148493044693512,0.804376405903595,0.06987351813427758,1.7019999933242798,2.019099996685982,523232416.0,,-1.44,12678280192.0,,1.047,189.0,2.0,38.0
SIYSIL.BO,1.8174797196089079,1.13402413669372,1.0578128122794481,0.0251369202127516,492.25675720214844,484.98172271728515,27244744704.0,14.122766,42.52,21332054016.0,2.33,0.488,2750.0,3.0,91.0
SJVN.BO,0.25461904894272724,0.42685538864301154,0.5604255827847487,0.030931369346900328,34.40145523071289,28.664879179000856,330849878016.0,32.505795,2.59,30505199616.0,2.14,0.464,1295.0,12.0,101.0
SKFINDIA.BO,0.26897628566882004,0.5344014659913933,0.7544918165967849,0.01535791703748563,4526.930205078125,3938.8165979003907,182440869888.0,33.89758,108.67,49095598080.0,3.53,0.46,1701.0,8.0,94.0
SMARTLINK.BO,0.4896078945052719,0.7522153470344852,0.7969804116043051,0.028382133802396306,152.57699981689453,132.19224990844725,1409966336.0,12.302003,11.49,2360691968.0,,0.506,20.0,10.0,22.0
SMLISUZU.BO,0.4482850416826724,0.9331310117764696,1.15312282434058,0.02183487610716025,710.384990234375,666.8430908203125,15238594560.0,12.594187,83.61,23072137216.0,1.52,0.567,957.0,3.0,9.0
SMSPHARMA.BO,0.4938950855915139,0.6593201389368691,0.8547839880048265,0.020471372349048438,85.9406951904297,87.40018619537354,16198160384.0,24.438059,7.83,7803509248.0,0.21,1.367,1197.0,7.0,31.0
SOBHA.BO,0.43518872834084155,0.8318544314198574,0.9970232595060344,0.023067115472813985,611.9437158203125,631.5762490844727,128453263360.0,199.8752,6.01,35609391104.0,0.25,1.251,3814.0,9.0,75.0
SOLARINDS.BO,0.29688054405341063,0.4474159579244058,0.40294703764098605,0.0224970473017814,4002.507138671875,3273.8108459472655,788222312448.0,69.93242,124.3,69844197376.0,0.1,0.095,1886.0,1.0,86.0
SOMANYCERA.BO,0.4389770300812687,0.8165886057871072,0.6258750230118948,0.022600468029650028,511.6278979492188,581.0502835083008,18150008832.0,26.173862,16.91,26272944128.0,0.68,1.194,1953.0,8.0,18.0
SOMATEX.BO,0.6351102867907584,0.3137529700722156,0.21700552047334043,0.044006425754222776,8.004199981689453,7.620000015497208,1288286976.0,1.4579439,26.75,61173000.0,,-0.427,,3.0,91.0
SONATSOFTW.BO,0.42046014312366536,0.6972940594080747,0.7671554421636692,0.02084042922507673,263.0510186767578,248.60054679870606,99759874048.0,23.36476,15.38,97316601856.0,2.45,1.084,6043.0,10.0,47.0
SOTL.BO,0.3891108457947537,0.5599758295633732,0.8186236540595316,0.024488609080594623,301.9475634765625,259.6331276702881,26056378368.0,22.825825,16.65,37814439936.0,1.05,0.466,584.0,1.0,86.0
SOUTHBANK.BO,0.3831461382343133,0.8949556749266565,0.7230982098719739,0.04638427110652416,15.632886180877685,9.959320440292359,62320267264.0,4.5458016,5.24,48261660672.0,1.26,0.728,13116.0,6.0,11.0
SPARC.BO,0.47651396305129196,0.9803806295478019,1.0807881403352726,0.024672955572320004,236.91000061035157,234.29275009155273,36557402112.0,,-11.97,611353024.0,,0.94,409.0,7.0,32.0
SPECIALITY.BO,0.48470017946470695,0.8512512558421337,1.2973312928240206,0.03740462450665141,200.63490447998046,171.3627963256836,6084933632.0,27.187502,4.64,4294259968.0,0.79,0.736,2305.0,3.0,80.0
SPENTEX.BO,0.6167138892753202,0.21932106567646192,0.11047221736844888,0.027059279213997825,176.56,223.925,27130168.0,,,,,,,11.0,97.0
SPIC.BO,0.5520183915728,1.1790123488415185,1.2107339630476135,0.05874490971553865,61.778885498046876,58.45979295730591,15268927488.0,13.632728,5.5,24568399872.0,2.0,1.111,649.0,1.0,2.0
SPICEJET.BO,0.5623962259319162,1.0153857062442682,1.0420430531857412,0.02581013886899304,39.404999771118156,44.72674983978271,27558625280.0,,,,,,,11.0,97.0
SPLIL.BO,0.6706046632241152,0.6963296474085097,1.186119686412547,0.041679291867837136,71.77199996948242,61.48524995803833,1063139968.0,9.596859,3.82,1773228032.0,,0.461,310.0,3.0,6.0
SPMLINFRA.BO,0.6134289246513032,0.6600522173113981,0.6245252508476054,0.03571990411025899,29.843999977111817,41.087499942779544,11474655232.0,39.390244,4.1,10428151808.0,,1.368,243.0,8.0,37.0
SRF.BO,0.37760412851594094,0.9488994148076265,1.111776872061215,0.015109131230457588,2366.9835107421877,2408.7874310302736,828625911808.0,72.47083,38.57,139494703104.0,0.26,0.635,7372.0,8.0,25.0
SRHHYPOLTD.BO,0.593824259407559,0.9551243025336003,1.1480909232095262,0.028917274353446102,590.0260632324218,564.965132598877,8665649152.0,10.192813,49.53,6425177088.0,0.59,1.09,498.0,1.0,21.0
SRIND.BO,0.6185811967928648,0.11931954039756042,0.2072193382755147,0.025420629600157812,33.92295352935791,36.49117142677307,3824059.0,,-1.14,87381000.0,,0.167,91.0,3.0,44.0
SSWL.BO,0.41638538476434167,0.733929895353704,0.8204993993780859,0.02365917601496996,159.8664013671875,158.25821250915527,27737198592.0,4.270355,41.39,42637389824.0,0.57,0.572,2801.0,3.0,10.0
STAR.BO,0.4401103840841852,0.8324125886889298,1.122349444374543,0.023463301919423644,335.44928161621095,330.6504232788086,57256079360.0,16.637653,37.34,45794369536.0,0.4,0.885,3065.0,7.0,32.0
STARPAPER.BO,0.5771810891892752,0.9786500458816694,0.9521305768736922,0.028642090605118478,189.20560089111328,170.34658325195312,2540048128.0,5.003094,32.32,4226821120.0,2.47,0.409,380.0,1.0,70.0
STCINDIA.BO,0.5560525954635576,0.9686188646680476,1.1306585367806083,0.050387028422587986,90.69799987792969,91.09799991607666,6558000128.0,18.338926,5.96,286222016.0,,1.06,126.0,8.0,25.0
STEELXIND.BO,0.5729203295903904,0.4111483198464009,0.6655943437077828,0.03141589859201445,12.907000007629394,16.11045000076294,9389418496.0,22.400002,0.35,11647554560.0,,1.093,534.0,1.0,89.0
STEL.BO,0.5762842488901272,0.8022698177106952,1.1050405378370776,0.03113313151547402,140.69449966430665,128.32487480163573,7009360896.0,44.84061,8.47,185322000.0,,1.137,3.0,6.0,8.0
STERTOOLS.BO,0.4977373753710878,0.6080288245574088,0.8593178657106723,0.034921374090344175,257.27093383789065,217.1860530090332,11945624576.0,18.350859,18.07,10957862912.0,0.6,0.566,613.0,8.0,94.0
SUBROS.BO,0.4947140123851203,0.9371891896017307,0.40962759835440504,0.021092790781889657,310.9922021484375,324.11304306030274,37239853056.0,27.630686,20.66,32906205184.0,0.32,0.787,3688.0,3.0,10.0
SUDARSCHEM.BO,0.5230515346450586,0.8597301861808397,0.7406023166444893,0.018183861501505822,387.7734393310547,441.4478817749023,67285897216.0,50.255276,17.04,27603769344.0,0.71,0.499,1248.0,1.0,86.0
SUMEETINDS.BO,0.6104438217845022,0.6768229074231495,0.809842204259696,0.06654717589696527,112.26800018310547,140.75299964904787,25430626.0,,-35.08,10314019840.0,,0.3,608.0,3.0,91.0
SUMMITSEC.BO,0.4899156855580876,0.6940231916418098,1.0660850529112136,0.024734636730210924,626.7549975585938,607.9657513427734,15867024384.0,18.11613,80.34,1420848000.0,,0.875,5.0,6.0,20.0
SUNDARAM.BO,0.6175595351134142,0.6028569293093344,1.0236016679053288,0.02396195473224729,2.849600005149841,3.1443000090122224,961972352.0,,-0.09,1282893952.0,,0.748,302.0,1.0,70.0
SUNDARMFIN.BO,0.29027261899540774,0.513055917879063,0.6326125837607214,0.01347659489098498,2275.75701171875,2026.322445678711,500089356288.0,31.84758,142.24,39839199232.0,0.66,0.519,5059.0,6.0,28.0
SUNDRMBRAK.BO,0.49488707267816784,0.7900578692206439,0.655483977668383,0.014834598218377099,327.89304443359373,342.980355758667,3153959168.0,71.44385,11.22,3442886912.0,0.25,0.936,617.0,3.0,10.0
SUNDRMFAST.BO,0.3527327961753152,0.6884524466560649,0.6671002788597696,0.01548234239232197,919.4260620117187,833.6024212646485,196238950400.0,35.70773,26.14,58913099776.0,0.64,0.725,3058.0,3.0,10.0
SUNFLAG.BO,0.49994631020928504,1.0649624041985946,1.1536505589743682,0.04143484200869696,91.70100051879882,88.59400011062623,37809946624.0,23.363031,8.98,35715100672.0,,1.098,1216.0,1.0,89.0
SUNPHARMA.BO,0.2982430051355498,0.6365837050182466,0.5694322512609514,0.010268232390857283,989.6298864746094,900.0651068115235,3824292200448.0,33.44314,47.66,516024991744.0,0.97,0.591,43000.0,7.0,32.0
SUNTECK.BO,0.4052992021601868,0.8309453845505645,1.0557443353061255,0.016044005410028258,376.53516845703126,438.03343017578123,53505105920.0,26.182796,13.95,10739748864.0,0.41,0.805,587.0,9.0,75.0
SUNTV.BO,0.4104603526008017,1.0054482801176177,0.9400771720878954,0.012352793512645899,476.66278015136726,446.41720565795896,220116172800.0,12.594138,44.35,40510398464.0,1.79,0.627,1048.0,2.0,16.0
SUPERHOUSE.BO,0.5087256878916048,0.9818791979267449,1.101119281773595,0.01880261672876105,209.8635348510742,198.9726284790039,1765102592.0,15.65005,10.23,6546669056.0,0.5,0.674,1578.0,3.0,44.0
SUPERSPIN.BO,0.6588187357044162,0.6563814259800049,0.3577567624162263,0.02711006581498802,9.35120002746582,10.620549998283387,561000000.0,,-1.26,73422000.0,,0.505,5.0,3.0,91.0
SUPRAJIT.BO,0.3864395143465693,0.6094917416812567,0.7720619284468213,0.01544595993102406,329.07793701171875,330.97667999267577,55012642816.0,42.381203,9.47,31831500800.0,0.62,0.807,1753.0,3.0,10.0
SUPREMEIND.BO,0.2853518553328399,0.4831457727084472,0.4751246662270121,0.020710704461606996,2321.121337890625,1995.5197772216798,422555320320.0,41.322983,80.5,104270700544.0,0.96,0.828,5008.0,8.0,18.0
SUPREMEINF.BO,0.5344293428096967,0.46332896142350605,0.3166719507400695,0.031604074152320465,22.861999969482426,19.37660001754761,2702700800.0,,-480.71,770081984.0,,1.765,,8.0,37.0
SURANASOL.BO,0.6062926374109154,0.4053157543415312,0.9339680040012737,0.044299673009523664,22.77,23.000500011444093,1551976192.0,262.83334,0.12,402132000.0,,0.937,36.0,10.0,84.0
SURYALAXMI.BO,0.5468907809301581,0.6877192872425002,0.8948866381952869,0.029210556317184833,60.28700019836426,66.88149991989135,1241713920.0,71.771736,0.92,7842501120.0,,1.109,2309.0,3.0,91.0
SURYAROSNI.BO,0.48535290353085714,1.0398314692295525,0.7874001154784264,0.02830405708712976,110.43325271606446,99.24995624542237,46515154944.0,14.32351,14.93,73705103360.0,1.17,1.511,3247.0,1.0,89.0
SUTLEJTEX.BO,0.569223880274268,0.8360769545246739,1.3504412927284672,0.022331260400686132,60.95819770812988,65.39175228118897,6494181376.0,,-4.97,26544400384.0,,0.599,12899.0,3.0,91.0
SUVEN.BO,0.5811989074736746,0.8214546949378578,0.8775561633887395,0.022029122867657822,63.31300010681152,73.35074995040894,22963193856.0,,-6.58,75740000.0,,1.429,141.0,7.0,32.0
SUZLON.BO,0.6247250005911645,0.9751021029327643,1.0660852387621491,0.05081762241098917,9.116799983978272,8.671649990081788,678911213568.0,59.21429,0.84,92569796608.0,,1.438,7800.0,8.0,87.0
SWANENERGY.BO,0.41719403700336044,0.3583979015790529,0.6651375589611963,0.041132472621186654,248.71025390625,234.2795027923584,127827755008.0,12.970737,31.44,54800211968.0,0.02,-0.109,137.0,8.0,25.0
SWARAJENG.BO,0.28481061102784305,0.4792266168074236,0.49906299406754734,0.01188641794776975,1536.3556982421876,1478.1378118896484,31848923136.0,20.449652,128.21,15786893312.0,3.62,0.61,297.0,3.0,10.0
SWELECTES.BO,0.5130477465713835,0.6872879728090587,1.0312080192206179,0.019217069618188868,330.56239990234377,337.3740229797363,7743114752.0,20.831972,24.52,4783785984.0,0.59,1.176,279.0,10.0,84.0
SYMPHONY.BO,0.42764189922291185,0.7342401742121747,0.6181727334317069,0.014417170736499198,864.4990063476563,924.3559371948243,73097265152.0,40.167923,26.5,14200699904.0,1.22,0.607,450.0,3.0,45.0
TAINWALCHM.BO,0.6458459313071281,0.6102031165430746,0.7939695163633008,0.031994165607654626,95.03399978637695,86.71299997329712,2163051776.0,55.26316,4.18,118971000.0,,0.419,24.0,1.0,86.0
TAJGVK.BO,0.45096626543873897,0.8202953988608392,0.9576061772217207,0.039601428928585945,202.01562561035155,169.23383666992189,28171784192.0,29.57867,15.19,4453562880.0,0.33,0.698,377.0,3.0,54.0
TAKE.BO,0.5376674284903923,0.940476752614809,1.088465110162091,0.02260239098980788,24.22300006866455,25.605000076293944,1374514816.0,,-7.42,703030016.0,,1.013,203.0,7.0,15.0
TALBROAUTO.BO,0.5241311323249663,0.8657393987685661,1.3578215107716614,0.03167206146987882,95.19027709960938,91.27421730041505,13336377344.0,11.335258,19.06,8250644992.0,0.32,0.642,742.0,3.0,10.0
TALWALKARS.BO,0.6150891456161154,0.5992295038598695,0.0,0.0,1.4500000476837158,1.4500000476837158,44957108.0,0.41907516,,,,,,11.0,97.0
TANLA.BO,0.5740818776105541,0.7624621092232547,1.2497777003074175,0.028960798336049785,732.3368249511718,957.5935122680664,58814164992.0,11.32452,38.58,40088731648.0,2.75,1.709,993.0,10.0,82.0
TARMAT.BO,0.6969460862116379,0.5670357441369924,1.4870238660230801,0.049155230049736216,52.62400001525879,54.8010000038147,1394285568.0,,-0.61,841726976.0,,0.619,110.0,8.0,37.0
TATACHEM.BO,0.2975680560397169,0.8509772118351002,1.006283709886843,0.016361473381800197,1013.6927038574219,966.3374423217773,198111002624.0,,-21.62,148530003968.0,1.93,1.158,4644.0,1.0,21.0
TATACOFFEE.BO,0.34589432437554873,0.7847210794680358,0.8703196198977756,0.010168976101551652,221.1970034790039,213.21012504577638,64398295040.0,35.841995,9.62,28662650880.0,,0.898,6044.0,0.0,0.0
TATACOMM.BO,0.37801799410287984,0.7302886217408713,0.9313575960080815,0.021685031192255226,1255.2233056640625,1107.714155883789,385904279552.0,36.360096,37.24,229474500608.0,1.23,1.524,7144.0,2.0,90.0
TATAELXSI.BO,0.4166422410719109,0.8771528675254424,0.8191827249521705,0.0199487962134212,6647.549931640625,7839.802800292969,337109975040.0,41.666668,129.9,37381812224.0,1.29,0.933,12969.0,10.0,82.0
TATAINVEST.BO,0.28068988097733766,0.6892492032272638,0.9649373762532156,0.02055276569607116,2230.443671875,1730.3099938964845,308284751872.0,91.73668,66.42,3470697984.0,0.46,0.234,23.0,6.0,20.0
